4.501993910874537708e-01,4.501993910874537708e-01,4.501993910874537708e-01,4.501993910874537708e-01,4.579439170842470319e-01,4.594953860821768821e-01,4.610476406050279530e-01,4.626006509243476006e-01,4.641543872532036819e-01,4.657088197484495207e-01,4.672639185129972561e-01,4.688196535981000168e-01,4.703759950056436434e-01,4.719329126904449612e-01,4.734903765625592120e-01,4.750483564895941480e-01,4.766068222990310077e-01,4.781657437805527100e-01,4.797250906883777644e-01,4.812848327436001772e-01,4.828449396365347979e-01,4.844053810290680495e-01,4.859661265570129896e-01,4.875271458324689222e-01,4.890884084461846193e-01,4.906498839699259262e-01,4.922115419588445340e-01,4.937733519538529126e-01,4.953352834839978569e-01,4.968973060688379739e-01,5.022923936063825590e-01,5.022923936063825590e-01
4.468244749616784861e-01,4.468244749616784861e-01,4.468244749616784861e-01,4.468244749616784861e-01,4.545589438140705263e-01,4.561085944723097252e-01,4.576590953574771192e-01,4.592104168766414918e-01,4.607625293734814997e-01,4.623154031305288791e-01,4.638690083714213097e-01,4.654233152631649939e-01,4.669782939184069503e-01,4.685339143977152454e-01,4.700901467118696053e-01,4.716469608241575240e-01,4.732043266526813619e-01,4.747622140726697193e-01,4.763205929187984133e-01,4.778794329875169500e-01,4.794387040393809918e-01,4.809983758013919863e-01,4.825584179693409026e-01,4.841188002101584065e-01,4.856794921642689777e-01,4.872404634479493568e-01,4.888016836556920430e-01,4.903631223625709024e-01,4.919247491266113270e-01,4.934865334911624490e-01,4.988813102989860804e-01,4.988813102989860804e-01
4.434544525393321890e-01,4.434544525393321890e-01,4.434544525393321890e-01,4.434544525393321890e-01,4.511781653543019410e-01,4.527258568817886242e-01,4.542744630253188198e-01,4.558239543381285008e-01,4.573743013052017914e-01,4.589254743454915242e-01,4.604774438141492898e-01,4.620301800047671437e-01,4.635836531516286385e-01,4.651378334319697938e-01,4.666926909682491131e-01,4.682481958304273162e-01,4.698043180382549533e-01,4.713610275635685132e-01,4.729182943325948019e-01,4.744760882282620384e-01,4.760343790925189444e-01,4.775931367286600504e-01,4.791523309036574418e-01,4.807119313504987224e-01,4.822719077705305835e-01,4.838322298358069817e-01,4.853928671914432003e-01,4.869537894579736292e-01,4.885149662337137655e-01,4.900763670971263197e-01,4.954703311209484040e-01,4.954703311209484040e-01
4.400896261765969708e-01,4.400896261765969708e-01,4.400896261765969708e-01,4.400896261765969708e-01,4.478018880028495352e-01,4.493474803285160135e-01,4.508940513233845593e-01,4.524415716973892443e-01,4.539900120874048595e-01,4.555393430594411042e-01,4.570895351108498206e-01,4.586405586725424421e-01,4.601923841112195990e-01,4.617449817316094940e-01,4.632983217787179364e-01,4.648523744400869795e-01,4.664071098480638278e-01,4.679624980820787927e-01,4.695185091709306868e-01,4.710751130950827092e-01,4.726322797889641603e-01,4.741899791432809264e-01,4.757481810073331263e-01,4.773068551913390301e-01,4.788659714687658608e-01,4.804254995786667037e-01,4.819854092280225211e-01,4.835456700940906072e-01,4.851062518267563184e-01,4.866671240508914087e-01,4.920597735389699579e-01,4.920597735389699579e-01
4.367302963322580167e-01,4.367302963322580167e-01,4.367302963322580167e-01,4.367302963322580167e-01,4.444304164058122120e-01,4.459737702285398453e-01,4.475181664148659144e-01,4.490635758418331513e-01,4.506099693086732527e-01,4.521573175389745347e-01,4.537055911828641874e-01,4.552547608192001882e-01,4.568047969577765932e-01,4.583556700415395424e-01,4.599073504488133679e-01,4.614598084955385815e-01,4.630130144375191881e-01,4.645669384726801576e-01,4.661215507433340566e-01,4.676768213384574491e-01,4.692327202959756249e-01,4.707892176050554878e-01,4.723462832084071028e-01,4.739038870045921836e-01,4.754619988503402395e-01,4.770205885628722164e-01,4.785796259222291904e-01,4.801390806736085537e-01,4.816989225297051425e-01,4.832591211730585257e-01,4.886499548628081557e-01,4.886499548628081557e-01
4.333767614627990206e-01,4.333767614627990206e-01,4.333767614627990206e-01,4.333767614627990206e-01,4.410640534493416309e-01,4.426050302873184017e-01,4.441471128020008097e-01,4.456902720478214119e-01,4.472344789967092060e-01,4.487797045402310281e-01,4.503259194917454411e-01,4.518730945885686134e-01,4.534212004941540752e-01,4.549702078002826333e-01,4.565200870292654423e-01,4.580708086361578446e-01,4.596223430109835917e-01,4.611746604809714989e-01,4.627277313127997616e-01,4.642815257148525943e-01,4.658360138394849193e-01,4.673911657852966028e-01,4.689469515994165727e-01,4.705033412797929859e-01,4.720603047774946659e-01,4.736178119990168689e-01,4.751758328085978755e-01,4.767343370305388017e-01,4.782932944515338458e-01,4.798526748230036443e-01,4.852411921272291040e-01,4.852411921272291040e-01
4.300293179190343706e-01,4.300293179190343706e-01,4.300293179190343706e-01,4.300293179190343706e-01,4.377031001528665088e-01,4.392415623923110468e-01,4.407811932180472625e-01,4.423219638720407576e-01,4.438638455091257207e-01,4.454068091991166822e-01,4.469508259289338148e-01,4.484958666047402787e-01,4.500419020540946669e-01,4.515889030281146077e-01,4.531368402036535237e-01,4.546856841854895470e-01,4.562354055085254823e-01,4.577859746400009811e-01,4.593373619817149867e-01,4.608895378722596137e-01,4.624424725892637977e-01,4.639961363516472703e-01,4.655504993218837484e-01,4.671055316082738940e-01,4.686612032672269335e-01,4.702174843055506592e-01,4.717743446827498133e-01,4.733317543133317429e-01,4.748896830691209381e-01,4.764481007815782876e-01,4.818338019741738587e-01,4.818338019741738587e-01
4.266882598443526575e-01,4.266882598443526575e-01,4.266882598443526575e-01,4.266882598443526575e-01,4.343478555637558247e-01,4.358836665069730776e-01,4.374207085206247569e-01,4.389589530442091769e-01,4.404983714255321647e-01,4.420389349227881182e-01,4.435806147066542193e-01,4.451233818623990257e-01,4.466672073920051056e-01,4.482120622163051626e-01,4.497579171771305395e-01,4.513047430394738213e-01,4.528525104936623191e-01,4.544011901575454315e-01,4.559507525786923310e-01,4.575011682366017518e-01,4.590524075449231023e-01,4.606044408536879020e-01,4.621572384515515441e-01,4.637107705680454939e-01,4.652650073758391458e-01,4.668199189930107851e-01,4.683754754853274860e-01,4.699316468685335035e-01,4.714884031106477136e-01,4.730457141342676586e-01,4.784281005352358784e-01,4.784281005352358784e-01
4.233538790746446678e-01,4.233538790746446678e-01,4.233538790746446678e-01,4.233538790746446678e-01,4.309986166534980345e-01,4.325316405662309460e-01,4.340659575865027930e-01,4.356015393611921693e-01,4.371383574409951067e-01,4.386763832824729370e-01,4.402155882501141981e-01,4.417559436184127497e-01,4.432974205739598217e-01,4.448399902175493859e-01,4.463836235662992369e-01,4.479282915557829536e-01,4.494739650421785693e-01,4.510206148044261232e-01,4.525682115464009780e-01,4.541167258990979616e-01,4.556661284228268327e-01,4.572163896094206814e-01,4.587674798844545432e-01,4.603193696094746712e-01,4.618720290842390219e-01,4.634254285489672331e-01,4.649795381866010935e-01,4.665343281250726726e-01,4.680897684395846636e-01,4.696458291548952224e-01,4.750244033145414879e-01,4.750244033145414879e-01
4.200264650399820332e-01,4.200264650399820332e-01,4.200264650399820332e-01,4.200264650399820332e-01,4.276556782154706249e-01,4.291857803735150689e-01,4.307172372079104972e-01,4.322500205826060871e-01,4.337841022609510433e-01,4.353194539077081537e-01,4.368560470910835547e-01,4.383938532847709291e-01,4.399328438700115251e-01,4.414729901376696630e-01,4.430142632903209532e-01,4.445566344443570572e-01,4.461000746321019395e-01,4.476445548039437172e-01,4.491900458304787791e-01,4.507365185046686151e-01,4.522839435440100253e-01,4.538322915927170964e-01,4.553815332239151137e-01,4.569316389418460744e-01,4.584825791840856923e-01,4.600343243237708379e-01,4.615868446718376927e-01,4.631401104792705059e-01,4.646940919393593994e-01,4.662487591899680539e-01,4.716230250721257233e-01,4.716230250721257233e-01
4.167063046681169780e-01,4.167063046681169780e-01,4.167063046681169780e-01,4.167063046681169780e-01,4.243193327643721147e-01,4.258463794994208351e-01,4.273748419904437879e-01,4.289046923279848933e-01,4.304359024976477377e-01,4.319684443820729358e-01,4.335022897629334793e-01,4.350374103229446843e-01,4.365737776478913479e-01,4.381113632286692816e-01,4.396501384633426102e-01,4.411900746592159472e-01,4.427311430349212262e-01,4.442733147225180756e-01,4.458165607696094046e-01,4.473608521414694783e-01,4.489061597231860934e-01,4.504524543218154098e-01,4.519997066685493836e-01,4.535478874208951905e-01,4.550969671648678605e-01,4.566469164171932937e-01,4.581977056275230997e-01,4.597493051806598174e-01,4.613016853987940702e-01,4.628548165437505468e-01,4.682242797078942087e-01,4.682242797078942087e-01
4.133936822898663932e-01,4.133936822898663932e-01,4.133936822898663932e-01,4.133936822898663932e-01,4.209898704373868927e-01,4.225137291820720842e-01,4.240390642526398746e-01,4.255658479755823342e-01,4.270940525681891642e-01,4.286236501404892540e-01,4.301546126972095041e-01,4.316869121397495235e-01,4.332205202681734257e-01,4.347554087832178338e-01,4.362915492883148172e-01,4.378289132916317050e-01,4.393674722081254425e-01,4.409071973616114914e-01,4.424480599868483299e-01,4.439900312316356623e-01,4.455330821589265078e-01,4.470771837489539435e-01,4.486223069013698384e-01,4.501684224373978527e-01,4.517155011019983735e-01,4.532635135660462167e-01,4.548124304285201536e-01,4.563622222187046495e-01,4.579128593984020945e-01,4.594643123641566351e-01,4.648284801462615468e-01,4.648284801462615468e-01
4.100888795464424641e-01,4.100888795464424641e-01,4.100888795464424641e-01,4.100888795464424641e-01,4.176675788971506154e-01,4.191881182292529484e-01,4.207101939272915869e-01,4.222337785628807461e-01,4.237588445942535031e-01,4.252853643681652751e-01,4.268133101218142822e-01,4.283426539847806080e-01,4.298733679809809693e-01,4.314054240306410271e-01,4.329387939522839623e-01,4.344734494647355949e-01,4.360093621891443783e-01,4.375465036510184369e-01,4.390848452822770920e-01,4.406243584233169308e-01,4.421650143250940856e-01,4.437067841512190580e-01,4.452496389800671972e-01,4.467935498069021127e-01,4.483384875460126318e-01,4.498844230328628013e-01,4.514313270262548805e-01,4.529791702105052109e-01,4.545279231976305789e-01,4.560775565295484557e-01,4.614359382215578731e-01,4.614359382215578731e-01
4.067921752987914696e-01,4.067921752987914696e-01,4.067921752987914696e-01,4.067921752987914696e-01,4.143527432365810004e-01,4.158698329223772250e-01,4.173885184645662605e-01,4.189087726888752194e-01,4.204305683035564067e-01,4.219538779012505514e-01,4.234786739608699113e-01,4.250049288494979760e-01,4.265326148243070992e-01,4.280617040344940061e-01,4.295921685232320097e-01,4.311239802296399359e-01,4.326571109907675905e-01,4.341915325435980466e-01,4.357272165270649200e-01,4.372641344840862976e-01,4.388022578636134319e-01,4.403415580226945902e-01,4.418820062285536698e-01,4.434235736606838563e-01,4.449662314129538276e-01,4.465099504957300569e-01,4.480547018380107160e-01,4.496004562895731804e-01,4.511471846231353555e-01,4.526948575365282168e-01,4.580469645642886167e-01,4.580469645642886167e-01
4.035038455389967638e-01,4.035038455389967638e-01,4.035038455389967638e-01,4.035038455389967638e-01,4.110456458856393547e-01,4.125591569223572286e-01,4.140743227369974577e-01,4.155911164182003459e-01,4.171095109331252604e-01,4.186294791292735074e-01,4.201509937363310243e-01,4.216740273680286699e-01,4.231985525240218871e-01,4.247245415917866862e-01,4.262519668485351132e-01,4.277808004631463712e-01,4.293110144981167609e-01,4.308425809115249971e-01,4.323754715590153452e-01,4.339096581957960774e-01,4.354451124786544725e-01,4.369818059679875799e-01,4.385197101298485278e-01,4.400587963380069856e-01,4.415990358760256140e-01,4.431403999393506710e-01,4.446828596374163833e-01,4.462263859957639744e-01,4.477709499581728481e-01,4.493165223888073156e-01,4.546618684883383388e-01,4.546618684883383388e-01
4.002241633038005064e-01,4.002241633038005064e-01,4.002241633038005064e-01,4.002241633038005064e-01,4.077465665200802891e-01,4.092563711774362400e-01,4.107678889464105310e-01,4.122810931871616069e-01,4.137959571344509424e-01,4.153124538994245052e-01,4.168305564714138711e-01,4.183502377197567679e-01,4.198714703956354932e-01,4.213942271339346513e-01,4.229184804551164856e-01,4.244442027671145867e-01,4.259713663672452522e-01,4.274999434441364432e-01,4.290299060796732844e-01,4.305612262509616039e-01,4.320938758323071838e-01,4.336278265972115520e-01,4.351630502203843176e-01,4.366995182797706043e-01,4.382372022585944160e-01,4.397760735474171012e-01,4.413161034462106946e-01,4.428572631664455250e-01,4.443995238331927000e-01,4.459428564872396361e-01,4.512809578792035814e-01,4.512809578792035814e-01
3.969533985902988782e-01,3.969533985902988782e-01,3.969533985902988782e-01,3.969533985902988782e-01,4.044557819722511827e-01,4.059617538330418385e-01,4.074694965328433116e-01,4.089789837117356885e-01,4.104901888805789767e-01,4.120030854227515471e-01,4.135176465959097269e-01,4.150338455337653776e-01,4.165516552478842338e-01,4.180710486295021178e-01,4.195919984513606371e-01,4.211144773695608690e-01,4.226384579254360840e-01,4.241639125474419014e-01,4.256908135530638737e-01,4.272191331507441125e-01,4.287488434418231797e-01,4.302799164225005746e-01,4.318123239858107643e-01,4.333460379236168114e-01,4.348810299286186010e-01,4.364172715963782756e-01,4.379547344273603815e-01,4.394933898289877794e-01,4.410332091177121550e-01,4.425741635210988512e-01,4.479045390833382156e-01,4.479045390833382156e-01
3.936918182738575744e-01,3.936918182738575744e-01,3.936918182738575744e-01,3.936918182738575744e-01,4.011735661439951861e-01,4.026755801437191251e-01,4.041794220855198794e-01,4.056850658975967860e-01,4.071924853752005302e-01,4.087016541823286775e-01,4.102125458534411906e-01,4.117251337951957635e-01,4.132393912882032505e-01,4.147552914888024134e-01,4.162728074308542081e-01,4.177919120275545017e-01,4.193125780732664398e-01,4.208347782453713548e-01,4.223584851061369938e-01,4.238836711046049532e-01,4.254103085784954885e-01,4.269383697561301982e-01,4.284678267583711397e-01,4.299986516005780968e-01,4.315308161945818344e-01,4.330642923506740072e-01,4.345990517796136654e-01,4.361350660946483049e-01,4.376723068135527916e-01,4.392107453606811096e-01,4.445329167986977748e-01,4.445329167986977748e-01
3.904396860282957071e-01,3.904396860282957071e-01,3.904396860282957071e-01,3.904396860282957071e-01,3.979001899217106120e-01,3.993981223871956310e-01,4.008979392559327004e-01,4.023996147522262978e-01,4.039031229638014864e-01,4.054084378434546498e-01,4.069155332107243783e-01,4.084243827535835036e-01,4.099349600301505636e-01,4.114472384704215835e-01,4.129611913780221744e-01,4.144767919319781724e-01,4.159940131885068171e-01,4.175128280828260263e-01,4.190332094309831557e-01,4.205551299317021874e-01,4.220785621682491273e-01,4.236034786103162197e-01,4.251298516159230378e-01,4.266576534333358928e-01,4.281868562030045067e-01,4.297174319595155056e-01,4.312493526335628991e-01,4.327825900539349901e-01,4.343171159495173850e-01,4.358529019513127101e-01,4.411663939665608214e-01,4.411663939665608214e-01
3.871972622483822457e-01,3.871972622483822457e-01,3.871972622483822457e-01,3.871972622483822457e-01,3.946359210936182249e-01,3.961296497806323091e-01,3.976253186730865363e-01,3.991229022991608089e-01,4.006223750469246059e-01,4.021237111659411445e-01,4.036268847688936345e-01,4.051318698332320722e-01,4.066386402028401292e-01,4.081471695897233576e-01,4.096574315757172124e-01,4.111693996142154472e-01,4.126830470319177158e-01,4.141983470305978243e-01,4.157152726888900252e-01,4.172337969640959598e-01,4.187538926940094774e-01,4.202755325987602153e-01,4.217986892826760537e-01,4.233233352361638890e-01,4.248494428376070609e-01,4.263769843552824290e-01,4.279059319492929392e-01,4.294362576735186732e-01,4.309679334775836090e-01,4.325009312088403113e-01,4.378052716647108933e-01,4.378052716647108933e-01
3.764822543047940950e-01,3.764822543047940950e-01,3.764822543047940950e-01,3.764822543047940950e-01,3.838440016320436299e-01,3.853228825517086564e-01,3.868038843886023592e-01,3.882869827350496350e-01,3.897721530322543204e-01,3.912593705717458681e-01,3.927486104968481162e-01,3.942398478041700960e-01,3.957330573451188771e-01,3.972282138274343954e-01,3.987252918167457083e-01,4.002242657381488433e-01,4.017251098778059082e-01,4.032277983845654612e-01,4.047323052716035319e-01,4.062386044180856803e-01,4.077466695708492628e-01,4.092564743461063470e-01,4.107679922311667786e-01,4.122811965861803429e-01,4.137960606459000767e-01,4.153125575214633991e-01,4.168306602021938922e-01,4.183503415574209572e-01,4.198715743383190091e-01,4.213943311797646030e-01,4.266648676072088420e-01,4.266648676072088420e-01
3.764822543047940950e-01,3.764822543047940950e-01,3.764822543047940950e-01,3.764822543047940950e-01,3.838440016320436299e-01,3.853228825517086564e-01,3.868038843886023592e-01,3.882869827350496350e-01,3.897721530322543204e-01,3.912593705717458681e-01,3.927486104968481162e-01,3.942398478041700960e-01,3.957330573451188771e-01,3.972282138274343954e-01,3.987252918167457083e-01,4.002242657381488433e-01,4.017251098778059082e-01,4.032277983845654612e-01,4.047323052716035319e-01,4.062386044180856803e-01,4.077466695708492628e-01,4.092564743461063470e-01,4.107679922311667786e-01,4.122811965861803429e-01,4.137960606459000767e-01,4.153125575214633991e-01,4.168306602021938922e-01,4.183503415574209572e-01,4.198715743383190091e-01,4.213943311797646030e-01,4.266648676072088420e-01,4.266648676072088420e-01
